PRODUCT,UF,MODEL,PARAMETERS,GRANU,INFO,CLASS,MAPE,POCID,PBE,MASE1,MASE2,MASE3,MASE4,MASE5,RRMSE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60
oleocombustivel,se,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,9.97E+17,55.9322,-4233.59611,36.674,15.5947,13.5348,72.614,151.4873,1.19486,2552.669,2386.1904,2592.3066,2417.9006,2465.4658,2584.3792,2481.321,2719.1475,2766.7124,2544.7412,2148.3643,2322.7703,2499.8613,2315.8223,2269.8125,2300.4858,2323.4907,2292.8176,2254.476,2139.4517,1940.0764,2499.8613,2231.4712,2453.8516,2247.3167,1875.2444,2046.3975,2277.0825,2299.4067,2061.2803,2455.6772,2247.3167,2247.3167,2329.1724,2143.1362,2358.9382,2041.3057,2221.633,2286.5508,2243.2725,2012.4534,2300.977,2142.289,2221.6333,2127.8628,2026.8794,2365.895,2495.7305,2106.3477,1945.3977,2127.3413,2022.3739,2001.3802,2085.3542,1959.3933,1987.3846,2134.339,2015.376,2239.3066,2211.3154
oleocombustivel,sp,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,15.203,45.76271,-1440.17212,52.7948,84.3696,57.1274,47.1532,55.2581,1.12797,167996.11,185954.3,184216.4,167416.81,170892.58,169154.7,171471.88,161044.53,166837.52,167996.11,180161.33,172630.47,171283.36,181391.9,156682.16,169037.03,160613.25,179145.56,162859.6,152189.47,175776.03,161174.83,167913.84,158928.5,152000.69,162896.78,168344.84,160172.75,162896.78,145463.03,158538.34,165620.81,156903.94,157993.53,175427.31,158538.34,156663.16,177304.6,161426.56,171482.66,163543.62,176246.06,145548.55,157192.44,169894.84,160368.03,164602.17,172541.19,157422.44,156908,145590.05,171827.12,168225.95,154850.19,157422.44,157936.9,144561.12,142503.31,161538.06,174399.38
oleocombustivel,to,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,2.03E+17,22.0339,-177.76245,1.3111,1.2856,0.9855,2.0017,8.0955,0.9307,93.645905,94.24048,92.15946,94.53777,93.34862,90.078445,89.18658,93.05133,87.99742,97.80795,96.3215,91.862175,90.86557,91.74491,90.27934,81.77901,83.24458,81.77901,82.07213,80.020325,94.38295,82.658356,80.020325,85.58951,84.25081,88.30411,84.54033,87.72507,90.041245,77.30229,85.11938,85.11938,78.74989,83.96129,85.11938,79.03941,91.91878,96.5004,91.059715,93.35053,81.61012,91.632416,93.06418,91.91878,91.059715,96.21404,91.059715,95.64134,77.24327,79.75298,80.589554,88.118675,81.14727,80.868416,90.34953,78.91641,88.67639,78.91641,91.74382,84.7724
oleodiesel,ac,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.20703,45.76271,-18.39623,2.955,3.2526,4.8991,2.3544,3.2902,0.23123,15248.686,15682.984,15682.984,15007.408,14959.153,14428.345,16165.537,14766.132,16020.7705,16020.771,14283.579,14910.898,16212.687,15971.426,16453.947,16598.703,16839.965,14716.873,16357.443,15971.427,16164.435,16598.703,16309.191,17274.232,15877.451,15829.191,18000.879,15587.893,15925.711,15394.853,16601.346,16408.307,16649.605,16118.75,15587.893,16794.385,14871.576,15885.548,15354.42,15161.283,15112.998,14147.3125,15595.842,14968.1455,15788.979,15112.998,15499.273,15788.9795,17123.867,16204.791,15140.596,16833.633,15527.576,17317.36,16930.379,16398.281,16785.26,15962.929,16930.377,16543.398
oleodiesel,al,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.17305,54.23729,-4.05636,2.7516,3.3261,1.7358,2.0626,2.2461,0.21555,31551.812,31357.648,32134.309,29221.832,33396.38,31454.73,31745.979,28833.504,33202.21,32716.803,33687.625,33590.543,33034.332,32449.652,32157.312,34008.797,32254.762,34301.133,28356.902,33911.35,33034.332,33619.008,33521.562,34398.58,31533.504,33681.297,33778.92,33974.176,35145.7,35633.836,33681.297,30557.234,32216.89,34364.68,33486.04,33486.04,32877.85,32190.852,32975.992,32975.992,31700.137,33074.133,31896.422,31896.422,31994.562,33074.133,31798.281,29835.422,31829.531,32224.928,30742.184,31532.98,30149.088,34597.312,35585.81,35289.26,32126.078,33312.27,33707.668,33015.723
oleodiesel,am,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.16131,55.9322,-3.46548,0.4521,1.0953,0.3809,1.3435,0.926,0.20433,81978.82,81020,79581.78,71911.25,72150.95,83656.75,77664.15,84136.16,75986.22,71671.55,81499.414,78862.67,81090.06,75780.59,79159.34,79883.36,86158.19,84468.81,86640.875,81572.734,74815.234,74332.555,83262.11,79400.69,89808.75,79214.69,82826.3,80659.33,84270.94,79696.234,83307.84,83067.07,80418.56,84511.72,76566.17,85715.59,78177.62,75506.95,74293.016,76720.89,76720.89,80605.49,74050.22,83033.36,78905.98,75749.734,78905.97,78177.62,82334.125,75963.03,84539.5,80373.79,77188.234,80863.875,78168.414,82334.125,87234.97,82579.17,79393.625,83804.375
oleodiesel,ap,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,1.10253,45.76271,-107.17223,9.7304,11.3118,9.6213,11.0599,8.7848,0.66321,19055.281,19638.012,19346.648,18705.643,19230.102,17948.094,19579.738,19521.465,18122.912,20337.287,18705.643,19987.648,19066.266,18491.98,20214.836,19927.691,18549.408,19755.406,19410.836,19812.836,20042.549,21305.977,20099.977,19066.266,18375.758,18829.48,20190.648,19566.781,19623.496,18375.758,19283.203,20020.504,18489.191,17978.752,19056.344,19339.918,18659.44,18659.438,16698.236,17650.82,17090.477,17818.924,18603.404,17426.684,18267.2,17987.027,18379.268,18379.268,17330.697,18493.46,20265.29,18216.613,17884.395,18382.72,19213.266,18161.242,19711.592,19268.633,18050.504,19434.744
oleodiesel,ba,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.14701,40.67797,14.48219,2.312,2.3743,1.4713,2.8168,2.0363,0.24065,226418.81,221011.81,228446.45,231149.95,243991.62,213577.16,243315.75,231825.83,239936.36,243315.75,234529.34,214928.9,226845,222733,243978.31,215194.34,218621.02,238495.64,228215.66,212453.03,211082.34,228215.66,228215.66,238495.64,242886,251213.53,213739.69,254683.34,233864.53,240804.12,243579.97,245661.84,241498.1,245661.86,254683.34,230394.73,222533.25,231688.1,229575.45,224645.9,219012.16,219012.16,229575.45,224645.9,235209.2,226758.56,245068.27,219012.16,236575.5,250114.47,244413.84,224461.69,245839,246551.58,242276.12,233012.62,246551.58,232300.05,240850.97,249401.88
oleodiesel,ce,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.20134,61.01695,19.52026,4.2649,2.2936,1.7327,5.8648,3.3202,0.3296,71561.17,61935.99,71770.414,69050.26,67585.55,66539.336,74072.086,69259.5,72398.14,71351.93,70096.47,69050.26,74488.02,74275.2,65762.29,73423.91,65336.645,76190.61,64911,76616.266,67677.7,74062.38,71934.16,66826.41,80019.19,71391.79,81097.62,75058.44,74195.69,70529.05,64274.18,79803.51,74842.75,71607.48,76352.55,71823.16,71905.734,68398.13,71905.734,73878.75,74755.65,69275.03,67740.45,70371.16,70590.375,69494.26,70151.93,67082.78,77502.47,71934.766,73493.72,74161.84,77502.47,73493.72,68148.72,76166.22,73048.31,74607.266,78170.59,76166.22
oleodiesel,df,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.1179,47.45763,-8.82032,2.313,1.9751,1.075,1.4842,2.4916,0.15092,33031.766,33546.28,34678.21,33854.992,35295.625,34986.92,35604.336,36015.945,34369.5,33957.89,35707.24,33031.766,29858.582,31408.334,30995.068,34301.21,36470.863,32028.234,36160.91,34094.574,37710.664,36367.547,33474.67,36780.812,37740.23,35465.477,34948.484,35672.273,34534.89,36189.258,34741.688,34638.29,34741.688,38050.42,34431.496,37326.64,33543.492,33647.344,32297.293,32608.844,31570.344,33335.793,32401.145,33335.793,32401.143,32297.293,35308.938,33958.89,34549.21,33818.56,34340.453,36532.395,37054.29,33192.29,34027.316,34444.832,31000.348,35592.992,35801.75,34653.586
oleodiesel,es,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.17625,40.67797,17.95355,1.2232,1.6487,1.8598,6.0579,5.0078,0.29116,86271.97,86767.78,87263.59,72637.03,85528.24,76851.46,85776.15,84784.516,78091,80570.08,83297.08,86767.78,81819.555,82823.48,89599.94,77301.91,82070.53,87592.1,79309.75,81066.61,92862.69,86337.195,87341.12,85835.234,82570.73,88160.125,84857.3,86635.74,91208.89,86381.68,80792.27,86127.62,77743.516,84095.11,82062.6,86127.61,76441.07,84446.72,85479.72,88062.18,81864.25,80314.766,86770.945,89611.66,89095.164,82897.24,80831.266,83413.734,83246.37,90074.16,85347.234,84822.016,86660.266,86660.266,91124.58,82721.16,87185.48,91124.58,81408.125,90074.15
oleodiesel,go,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.28472,55.9322,29.71563,3.9686,3.1388,3.0692,9.8818,5.4182,0.52059,177913.47,159471.22,176828.62,181710.39,184422.48,176828.62,164352.97,167607.5,168692.34,182252.81,185507.31,185507.31,169070.98,186751.6,189514.19,193934.34,179568.84,183436.48,167965.94,196696.95,169070.98,179016.33,182883.97,179568.84,182223.62,179402.81,195763.45,191814.34,176582.02,197455.92,182223.62,203097.53,191250.19,181659.47,187865.22,196891.77,191246.25,192979.61,168712.72,184890.62,188357.34,182579.5,188935.12,183735.08,187201.77,187201.78,186046.2,182579.5,205604.84,197333.4,193788.48,194970.12,196151.75,186107.84,193197.66,205604.84,189061.94,209740.6,196151.75,210331.4
oleodiesel,ma,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.30663,54.23729,31.65608,7.0549,4.3602,3.7438,11.3892,4.5427,0.56472,85845.484,85107.56,83631.71,74776.586,82647.81,86091.46,82401.83,83139.76,86337.44,84615.61,82401.83,76990.375,88881.68,83342.31,80824.42,91903.16,85104.836,86111.99,84601.266,84853.05,85356.625,82586.945,83594.1,87874.52,88962.2,83804.97,88446.48,87157.17,90509.36,95666.59,85610,85610,86899.305,84062.836,87672.89,89477.92,91461.516,85646.05,81416.61,81680.945,83531.32,92783.2,84853.02,88818.12,91197.17,85117.36,91725.84,80094.91,85001.45,86625.68,94746.836,91498.375,93393.31,86354.97,95288.25,82294.39,92851.9,86084.266,94205.42,92310.484
oleodiesel,mg,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.13642,44.0678,12.94284,2.175,2.0643,1.3853,4.707,2.8751,0.22841,489272.47,535043.1,487694.2,539778,517681.88,478224.38,528729.94,505055.44,486115.88,497163.94,520838.47,576078.9,497909,542593.2,563339.4,528230.44,509080.06,480354.56,571318.7,563339.4,528230.44,539401.44,566531.1,531422.1,590618.6,561571.75,597073.44,563185.5,576095.2,555116.9,600300.9,555116.94,561571.75,540593.5,518001.56,606755.7,557389.56,526332.7,542678.44,503448.62,536140.1,505083.22,508352.38,518159.8,493641.2,509986.94,557389.56,572100.75,546816.4,574985.6,550130.4,574985.6,565043.5,543502.25,571671.6,571671.6,593212.9,586584.75,571671.6,568357.56
oleodiesel,ms,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.24582,44.0678,26.22166,1.8163,2.2817,1.6713,3.7714,3.7778,0.48665,101808.91,98038.2,108093.41,115320.586,104951.16,99609.336,100237.78,95838.63,104322.71,92696.39,111864.11,111864.12,101923.625,97145.95,106701.3,107975.34,107019.805,108930.875,101605.12,113071.52,97464.47,104471.72,108930.875,110841.94,108700.47,109347.5,117758.84,113553.17,107729.94,102230.2,112906.14,111288.58,113229.66,112906.15,112582.625,112906.14,107668.06,99054.625,102036.19,102036.195,104686.484,108661.92,106011.63,100048.48,112968.65,109655.78,112637.36,103692.625,115081.67,109327.586,119820.33,114066.25,102896.555,113389.3,115081.67,117451,121851.19,112035.39,112035.39,105265.875
oleodiesel,mt,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.30648,52.54237,32.53392,3.5547,3.5606,2.8533,4.6354,4.4062,0.61284,177982.97,190335.1,194826.78,174052.75,185281.97,193703.88,167315.23,183597.6,180228.81,173491.28,201564.31,208863.3,190825.11,204578.27,171914.5,187386.81,195982.55,194263.4,178791.1,196555.6,190252.06,202286.06,190825.11,193690.34,214911.7,201443.12,206127.84,189731.31,202614.3,200857.53,202028.72,201443.12,196758.4,196758.4,201443.12,199100.75,189965.53,194774.78,181549.33,194774.78,179144.7,181549.33,180948.17,191768.98,189965.52,215815.25,198381.72,194173.62,204802.28,220224.12,211587.89,196782.9,201717.9,214672.25,195549.16,215289.14,204802.28,199250.4,209120.39,189997.28
oleodiesel,pa,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.34102,55.9322,34.7213,5.4201,4.779,4.7026,10.3959,8.9159,0.62548,144450.38,146992.03,127929.664,148262.84,137672.66,143603.16,139790.69,152498.94,148262.84,147839.25,142332.34,139790.7,142898.72,151151.22,138555.3,145939.12,143767.4,155060.31,148110.83,148545.17,140727,142898.72,152019.9,143333.06,152585.44,150800.81,162847.03,155708.53,148570.03,146339.25,153477.75,157493.16,151693.12,150354.66,161954.72,156154.67,142729.58,147777.88,147777.88,145483.19,154661.95,149613.64,148695.75,151908.33,153744.06,147318.94,150531.52,136304.45,151393,168371.66,159882.31,145261.81,157524.19,157524.19,148091.6,170258.16,154694.4,152807.88,145733.44,168371.64
oleodiesel,pb,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.11094,49.15254,6.60828,1.2728,1.4698,1.1644,2.4705,1.5173,0.16538,32596.914,31188.402,31892.658,34407.85,30484.148,32295.09,33703.598,34307.242,33200.56,32596.912,34910.89,34307.242,34071.414,31325.36,34783.35,32749.24,34681.65,32342.414,32444.123,36715.766,35393.586,34376.53,35393.586,32647.535,36182.4,34952.4,35977.4,35259.9,35772.4,34234.902,34849.9,32082.406,34747.4,37719.895,37924.89,36797.395,34649.363,33408.19,32270.45,34959.656,34856.227,31649.865,34752.797,32580.744,33097.9,35787.1,32477.312,31649.867,36543.992,36543.992,35499.875,37379.285,36439.58,35813.113,34455.766,35291.055,34664.586,37170.46,38841.043,35082.234
oleodiesel,pe,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.1915,54.23729,18.97465,2.2018,2.1407,1.2001,1.5721,4.9424,0.32634,89886.484,99410.875,97625.055,100899.06,96136.86,102684.89,97029.78,87505.38,100601.42,101196.7,106256.53,103875.44,93620.39,98452.41,103888.44,103586.44,101774.42,92714.39,105398.44,102076.43,101170.42,99660.42,103284.43,107512.45,114748.61,106792.7,101284.78,106180.72,121174.54,110770.664,105874.72,103732.75,101896.766,100060.8,102814.76,97918.81,98057.48,100868.05,99931.19,94310.06,102741.75,110236.59,101804.9,97120.62,93997.77,104927.75,95246.91,102429.47,106832.75,96688.39,113172.97,111587.91,105881.72,104296.66,96371.375,106515.734,108734.81,105881.72,101760.57,100492.52
oleodiesel,pi,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.28359,54.23729,29.30276,4.5777,3.3027,2.9462,4.2256,5.842,0.50406,32750.28,33356.766,33660.008,31031.898,29313.523,30829.738,32548.117,33558.93,30122.17,34569.74,33558.93,35580.547,33055.867,34192.164,37291.152,37601.047,34811.96,36464.758,34708.66,34915.258,35535.06,36154.855,35844.953,32022.871,33300.95,37727.023,36989.344,33827.863,33933.246,35408.605,33827.863,35408.605,33300.95,35619.37,36462.43,36673.195,35378.617,33443.004,34518.344,33443.008,35271.08,35271.08,34518.344,35056.01,32475.201,33980.67,34410.812,34733.41,38830.93,35310.844,37180.89,36850.883,37180.89,35860.86,36520.875,35640.855,37620.906,35860.86,33110.797,35530.85
oleodiesel,pr,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.2327,45.76271,23.8534,3.5782,3.8496,3.1416,4.7254,3.608,0.38867,386328.7,358333.88,372891.2,381849.53,339297.38,366172.44,370651.62,380729.75,378490.16,332578.62,348255.72,361693.25,407012.25,411572.62,399031.62,377369.94,393331.2,369389.28,377369.94,370529.38,392191.06,397891.53,370529.38,410432.56,387638,420134.6,384156.22,381835.06,409689.25,385316.8,387638,413171.06,403886.28,374871.5,396922.75,378353.28,364768.2,363583.88,390823.1,407403.44,365952.5,364768.2,376611.3,390823.06,386085.84,389638.78,367136.8,362399.56,362447.25,419042,405796.44,414225.44,364855.56,388938.44,440716.62,405796.44,437104.2,381713.56,356426.56,409408.88
oleodiesel,rj,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.15233,50.84746,-11.94375,2.2414,2.0007,1.5868,0.6085,0.5881,0.19124,208159.6,203413.28,225110.72,197988.94,214262,225788.75,205447.42,229857.02,204769.38,217652.22,222398.53,225110.72,210695.81,243319.69,235843.38,217492.45,232445.06,214773.78,233124.72,227687.4,222250.1,232445.06,228367.06,234484.03,226358.16,239234.81,236523.94,220936.4,238557.1,236523.94,225680.44,226358.16,233813.06,216870.08,218225.53,227713.6,207632.53,229345.73,227988.66,217132.05,211703.75,202882.78,213060.83,219846.22,229345.75,214417.9,219167.69,202882.78,234441.19,225581.5,241937.84,227626.03,220810.89,231715.12,236485.72,227626.03,242619.38,241937.84,222173.92,239893.3
oleodiesel,rn,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.11743,49.15254,6.72631,1.1864,1.4647,0.9444,1.321,2.864,0.17378,36521.617,36956.4,34239.02,38152.047,35760.754,33695.54,37065.094,35978.145,35217.273,34130.32,37717.266,35217.273,34225.72,38065.14,37626.35,36529.375,35432.395,37187.56,34664.508,37077.863,36639.07,37955.445,38503.934,38284.54,36512.67,36955.246,39278.78,40163.938,37176.535,35074.29,37951.047,37176.535,37840.402,36512.67,36070.094,40717.16,36014.24,37691.918,35343.164,33553.637,32323.338,36685.31,34112.863,34783.938,35455.008,34001.02,36461.617,35455.008,35870.312,40156.703,37336.71,35080.71,34403.918,34629.516,37223.914,37336.71,36547.113,36998.312,36208.71,38126.31
oleodiesel,ro,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.1706,54.23729,18.11506,2.6807,3.2262,1.5086,0.5113,1.0818,0.34344,58514.195,57554.95,66763.734,66571.89,57554.95,66380.04,60624.547,63310.445,64653.39,65037.094,62734.9,63694.145,56808.25,61088.32,65173.844,60310.125,64590.2,69453.92,63812,66730.234,64201.1,65173.844,64201.1,67702.984,68270.45,67086.57,65310.75,67875.82,67875.82,61759.105,66691.94,65113.438,69059.7,64916.125,71822.09,64718.81,65460.65,64652.49,65056.574,58995.402,67076.96,66672.88,62430.062,67481.04,63238.22,63642.297,67076.96,66268.805,69473.805,62730.758,70086.81,70904.14,66204.45,64365.438,72130.16,70699.81,71925.82,62117.758,72334.49,69882.48
oleodiesel,rr,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.54065,59.32203,59.34622,1.237,7.5863,12.0974,0.7972,0.9882,1.7388,10216.592,11107.759,10025.627,10821.3125,10598.521,10343.902,10566.693,10789.484,10343.902,11362.378,11266.8955,10757.657,11838.082,12364.998,11592.186,11170.652,11697.57,11381.419,11100.396,11978.593,10608.607,12013.721,11767.826,11135.524,13821.681,12977.021,12823.447,12861.841,13207.383,12669.873,12746.66,13783.286,13130.596,13399.351,13591.318,12977.021,13045.131,12505.047,13003.586,13876.032,14706.932,13543.673,12629.682,13585.218,13003.586,12795.861,14042.212,13543.672,14528.279,14485.295,14958.109,13754.584,14657.229,14356.346,14786.177,13066.8545,13539.668,14657.228,14356.347,15430.924
oleodiesel,rs,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.11316,52.54237,10.37393,2.8798,2.0594,1.274,1.8243,1.943,0.19874,287455.28,279934.66,284948.4,249852.12,274920.9,279934.66,244838.38,267400.25,254865.88,279099.03,297482.8,247345.25,279731,280576.1,292407.62,281421.2,296633.12,274660.3,255222.84,287336.97,292407.62,297478.25,289027.2,295788.03,305269.84,279688.6,282246.7,288215.7,313796.94,274572.34,279688.6,283952.12,294184.62,294184.62,281394,264339.8,267755.56,292803.62,297986,291076.2,274665.38,286757.56,308350.75,290212.44,277256.56,290212.47,274665.34,268619.28,301172.25,289823.75,284585.97,295934.5,269745.6,289823.75,281967.06,267126.7,297680.4,303791.12,263634.84,293315.6
oleodiesel,sc,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.21589,50.84746,21.91134,2.4365,3.0354,1.898,8.4938,5.3826,0.34605,175940.6,180244.94,156570.98,183473.2,185087.33,188853.64,186701.47,165179.69,179706.9,178630.81,184011.25,174864.5,172742.42,194061.9,183128.84,189142,186955.4,180395.56,187502.06,185862.1,190781.97,172742.4,168915.84,179302.25,205214.38,179701.23,185247.56,187466.1,190239.27,186911.47,191903.17,184692.94,196894.88,190239.27,193012.44,185247.56,181546.88,183809.16,197948.3,191161.5,193989.34,184374.72,179284.61,174194.5,173063.38,174194.5,175325.64,169104.4,176226.55,183137.4,181409.69,193503.67,205597.64,201566.31,200414.52,196959.1,194079.56,198110.89,187168.73,188320.53
oleodiesel,se,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.10342,54.23729,5.72265,0.8699,2.3764,0.7817,1.2051,2.4432,0.17586,23047.46,25829.053,26623.791,22650.092,23126.938,26067.475,27656.953,28292.744,27498.004,25272.734,28054.324,24557.467,27206.172,28166.387,26566.027,26325.973,27446.227,28486.46,27046.133,26726.062,26806.08,27846.316,27686.281,28326.426,25908.863,27759.496,27679.033,26713.486,25426.088,26713.486,25989.324,29368.742,27437.646,27759.496,28725.043,28242.27,26410.688,23413.156,24709.387,25276.484,25681.559,25033.443,26815.76,25519.527,26248.66,26815.762,27949.96,24466.344,26608.738,26772.99,28744.008,30304.396,28087.002,26937.242,28908.258,28661.883,27758.5,28579.754,27101.492,26772.988
oleodiesel,sp,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.11109,54.23729,6.97125,1.9542,1.6558,1.2635,4.5673,2.1488,0.17436,960692.2,864623,981070.5,949047.4,1007271.1,998537.6,960692.2,954869.8,1024738.25,969425.75,978159.3,1010182.4,1029256.5,979264.1,891042.06,1020434.3,999849.2,961619.75,1002789.9,993967.75,1020434.3,988086.25,1002789.9,970441.9,1043719.25,1022963.4,1002207.6,1105986.5,981451.9,972556.56,972556.56,1070405.2,993312.3,981451.9,1028893.6,1046684.4,942761.6,957726,972690.5,930790,984662.1,909839.75,942761.5,987655,981669.2,903853.94,996633.6,1002619.44,1042420.1,1024291.06,975947,957817.9,978968.5,945731.9,1054506.1,991054.5,975947,1075656.8,1072635.2,991054.5
oleodiesel,to,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,0.42203,47.45763,42.77709,4.9511,4.3507,5.5966,9.9826,10.2926,0.84901,50302.035,53603.105,53288.72,50302.035,53917.492,50144.84,55017.848,55961.016,51716.78,54074.688,47472.547,53917.492,49711.812,59784.14,54423.062,53448.32,57509.742,55397.805,48087.242,54423.062,54260.605,57509.742,53935.69,53285.863,57758.34,56074.426,58937.082,53548.547,59273.867,55569.25,61294.566,55232.47,52706.59,58937.08,58431.906,56074.426,55905.062,53284.516,54332.734,52061.59,58700.316,55905.062,59224.426,55031.547,60447.348,54158.03,59399.13,57302.69,59363.477,59363.477,60811.363,59001.504,64250.1,60268.406,62259.254,60630.375,63888.13,63707.14,62259.25,61535.31
querosenedeaviacao,ac,Chronos,FT-2-chronos-t5-smallProduct,Chronos_FT_Product,Chronos_FT-2-chronos-t5-smallProduct_Chronos_FT_Product,2-DL,1.41663,50.84746,-79.12006,3.7071,2.5874,1.8397,2.8174,4.2481,0.60701,1261.5522,1227.1462,1295.9583,1311.2498,1211.8547,1360.9473,1219.5005,1242.4379,1265.3751,1292.1353,1326.5413,1215.6776,1367.0077,1204.6284,1295.2587,1359.4552,1299.0349,1212.1809,1329.2451,1268.8248,1295.2587,1268.8248,1272.6011,1344.3502,1321.6245,1280.6727,1288.1184,1213.6609,1336.5161,1235.9982,1217.3838,1168.9861,1288.1184,1295.5642,1191.3235,1228.5524,1208.5459,1393.3386,1175.2831,1315.7256,1363.7719,1223.3292,1227.0251,1267.6794,1201.154,1171.5872,1215.9375,1249.2002,1155.6165,1251.0007,1107.9243,1225.3203,1269.3438,1346.3849,1217.983,1251.0007,1221.6516,1199.6399,1181.2969,1166.6223
